max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,gini,14728.699999999999,0.2,14,0.8168922637425252,0.10420501116597553
5,2,gini,14728.699999999999,0.2,15,0.7572870149871218,0.14194640307104975
5,2,gini,14728.699999999999,0.2,16,0.7702620640091975,0.11550724725226436
5,2,gini,14728.699999999999,0.2,17,0.7683105957180352,0.13603473761170304
5,2,gini,14728.699999999999,0.2,18,0.8055741174390814,0.12163114095006233
5,2,gini,14728.699999999999,0.2,19,0.8271675466463272,0.08528599379977482
5,2,gini,14728.699999999999,0.2,20,0.8189774529552144,0.11686463392794193
5,2,gini,14728.699999999999,0.2,21,0.7957218433971497,0.1312838698720868
5,2,gini,14728.699999999999,0.2,22,0.7766092783639085,0.13678360036254852
5,2,gini,14728.699999999999,0.2,23,0.7826349785243839,0.12402952264359828
5,2,gini,14728.699999999999,0.2,24,0.811187761821872,0.14540356470808413
5,2,gini,14728.699999999999,0.2,25,0.8282797115731768,0.13036935862262763
5,2,gini,3161.0,0.5,1,0.5,0.0
5,2,gini,3161.0,0.5,2,0.5,0.0
5,2,gini,3161.0,0.5,3,0.5,0.0
5,2,gini,3161.0,0.5,4,0.5430753032131104,0.09128825170936346
5,2,gini,3161.0,0.5,5,0.5812187660703623,0.10190094193275208
5,2,gini,3161.0,0.5,6,0.5770363709677797,0.06911245934659287
5,2,gini,3161.0,0.5,7,0.5632658997463553,0.06368036230405075
5,2,gini,3161.0,0.5,8,0.6423042974195148,0.10374604175505178
