max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,entropy,1974.0000000000005,0.2,7,0.8517520646020083,0.0591510401094446
5,2,entropy,1974.0000000000005,0.2,8,0.8506498867379453,0.07502025125707185
5,2,entropy,2160.0,0.2,1,0.5,0.0
5,2,entropy,2160.0,0.2,2,0.5173758865248227,0.07770732687765225
5,2,entropy,2160.0,0.2,3,0.550024768174263,0.10394223982934027
5,2,entropy,2160.0,0.2,4,0.7179021371143609,0.14003158430204612
5,2,entropy,2160.0,0.2,5,0.7834768638586854,0.08354436588248733
5,2,entropy,2160.0,0.2,6,0.7693531550123482,0.09897202815845824
5,2,entropy,2160.0,0.2,7,0.7448028133926574,0.09682627669786098
5,2,entropy,2160.0,0.2,8,0.7198043092809389,0.12517614078514128
5,2,entropy,960.0,0.5,1,0.5,0.0
5,2,entropy,960.0,0.5,2,0.5085227272727273,0.03811479507101913
5,2,entropy,960.0,0.5,3,0.774817090757192,0.11902353563289651
5,2,entropy,960.0,0.5,4,0.8515560742464661,0.048486925419611186
5,2,entropy,960.0,0.5,5,0.8294215466695546,0.06676459763823023
5,2,entropy,960.0,0.5,6,0.8584830048571884,0.06008047004356899
5,2,entropy,960.0,0.5,7,0.866486195039119,0.05809897150317664
5,2,entropy,960.0,0.5,8,0.892413065755802,0.058608793122463684
5,2,entropy,1020.0,0.5,1,0.5368107608765504,0.090085012966088
5,2,entropy,1020.0,0.5,2,0.5697772263776832,0.07980054880406513
5,2,entropy,1020.0,0.5,3,0.907876096958726,0.032416016212994475
5,2,entropy,1020.0,0.5,4,0.862885447104833,0.04775094326251781
5,2,entropy,1020.0,0.5,5,0.8799242704125838,0.040941219564599306
5,2,entropy,1020.0,0.5,6,0.8615128136345677,0.04246130570993893
5,2,entropy,1020.0,0.5,7,0.8541037478029307,0.040392893890377354
5,2,entropy,1020.0,0.5,8,0.841960095920024,0.03867316369496495
5,2,entropy,1215.0,0.5,1,0.8059180822176117,0.029395868952996743
5,2,entropy,1215.0,0.5,2,0.8176636000200377,0.03260772527812632
5,2,entropy,1215.0,0.5,3,0.8217116785178528,0.028561639653089478
5,2,entropy,1215.0,0.5,4,0.8487345614508357,0.02028317495068097
5,2,entropy,1215.0,0.5,5,0.8707556100257301,0.031160120762220946
5,2,entropy,1215.0,0.5,6,0.8634070506468039,0.026847474868480697
5,2,entropy,1215.0,0.5,7,0.867756848162859,0.025116933621613997
5,2,entropy,1215.0,0.5,8,0.858425402329904,0.02584400481741027
5,2,entropy,1974.0000000000005,0.5,1,0.5,0.0
5,2,entropy,1974.0000000000005,0.5,2,0.8962398580744202,0.09457832390451269
5,2,entropy,1974.0000000000005,0.5,3,0.8164189604710582,0.06831617279858838
5,2,entropy,1974.0000000000005,0.5,4,0.8498247098782951,0.09861465218952513
5,2,entropy,1974.0000000000005,0.5,5,0.8717929246453758,0.056675239923205604
5,2,entropy,1974.0000000000005,0.5,6,0.88686457622608,0.036995989200130454
5,2,entropy,1974.0000000000005,0.5,7,0.871130184336064,0.05761975206568428
5,2,entropy,1974.0000000000005,0.5,8,0.8748670282598748,0.04027985462619823
5,2,entropy,2160.0,0.5,1,0.5,0.0
5,2,entropy,2160.0,0.5,2,0.5,0.0
5,2,entropy,2160.0,0.5,3,0.532936871342528,0.08140219244444187
5,2,entropy,2160.0,0.5,4,0.7500731724702752,0.08129141393301174
5,2,entropy,2160.0,0.5,5,0.7571982610144493,0.07239813584723916
5,2,entropy,2160.0,0.5,6,0.7498631741510835,0.09499632757228017
5,2,entropy,2160.0,0.5,7,0.7631989105271132,0.08270998866961589
5,2,entropy,2160.0,0.5,8,0.7468335984869501,0.11419899069398108
5,2,entropy,960.0,0.7,1,0.5,0.0
5,2,entropy,960.0,0.7,2,0.5,0.0
5,2,entropy,960.0,0.7,3,0.7511924368103967,0.11919947234412928
5,2,entropy,960.0,0.7,4,0.8301816401427077,0.05849003846146817
5,2,entropy,960.0,0.7,5,0.8437193792740573,0.07726243531996124
5,2,entropy,960.0,0.7,6,0.8900049358622706,0.08202088979077629
5,2,entropy,960.0,0.7,7,0.9127376729424446,0.05994059281896134
5,2,entropy,960.0,0.7,8,0.8956347956685461,0.060715134533171324
5,2,entropy,1020.0,0.7,1,0.5115624999999999,0.05170907197968262
5,2,entropy,1020.0,0.7,2,0.5215378507362203,0.03341293780887201
5,2,entropy,1020.0,0.7,3,0.8900712271657218,0.03947269986949151
5,2,entropy,1020.0,0.7,4,0.8640534430759079,0.06120050198115382
5,2,entropy,1020.0,0.7,5,0.890012551462321,0.03442809722167496
5,2,entropy,1020.0,0.7,6,0.8707069116344902,0.06435359248784255
5,2,entropy,1020.0,0.7,7,0.8518135183030016,0.048905245208018894
5,2,entropy,1020.0,0.7,8,0.8535710994812715,0.05294054807014697
5,2,entropy,1215.0,0.7,1,0.8025532199487984,0.03450967902908266
5,2,entropy,1215.0,0.7,2,0.8470755270343838,0.036603947375242356
5,2,entropy,1215.0,0.7,3,0.8254741900221948,0.029094472531689734
5,2,entropy,1215.0,0.7,4,0.8437080140812082,0.03989607268405567
5,2,entropy,1215.0,0.7,5,0.8756702127741598,0.053665549112208444
5,2,entropy,1215.0,0.7,6,0.8858189812816255,0.03614940617837711
5,2,entropy,1215.0,0.7,7,0.8702257372704499,0.0324255481463438
5,2,entropy,1215.0,0.7,8,0.869248887569726,0.03373384274428697
5,2,entropy,1974.0000000000005,0.7,1,0.5,0.0
5,2,entropy,1974.0000000000005,0.7,2,0.9221897177273142,0.018188877548880468
5,2,entropy,1974.0000000000005,0.7,3,0.8239851694389893,0.0945221448543115
5,2,entropy,1974.0000000000005,0.7,4,0.9060703830402025,0.05378331363448411
5,2,entropy,1974.0000000000005,0.7,5,0.8487233249924457,0.06647742539290137
5,2,entropy,1974.0000000000005,0.7,6,0.8974261466786742,0.05355370133532421
5,2,entropy,1974.0000000000005,0.7,7,0.8894905807267046,0.06830934298008512
5,2,entropy,1974.0000000000005,0.7,8,0.8787025149791108,0.07255056479572344
5,2,entropy,2160.0,0.7,1,0.5,0.0
5,2,entropy,2160.0,0.7,2,0.5,0.0
5,2,entropy,2160.0,0.7,3,0.5158895502645503,0.09771719967239476
5,2,entropy,2160.0,0.7,4,0.7561911873661515,0.09586033825861603
5,2,entropy,2160.0,0.7,5,0.7914244561925831,0.1357488644020597
5,2,entropy,2160.0,0.7,6,0.7958399528882525,0.09096274008025686
5,2,entropy,2160.0,0.7,7,0.7495130444570551,0.13650801689566586
5,2,entropy,2160.0,0.7,8,0.7910547182295241,0.0907027397831324
5,5,gini,960.0,0.1,1,0.5,0.0
5,5,gini,960.0,0.1,2,0.5502092561492569,0.0639379552365487
5,5,gini,960.0,0.1,3,0.7364381851373955,0.14619614556741786
5,5,gini,960.0,0.1,4,0.7901476307314237,0.13838194654141958
5,5,gini,960.0,0.1,5,0.7597848394245961,0.167677610641294
5,5,gini,960.0,0.1,6,0.7773426634304318,0.11552006442072305
5,5,gini,960.0,0.1,7,0.7244557705112367,0.16112705248258694
5,5,gini,960.0,0.1,8,0.7190464476531887,0.14710796703815698
5,5,gini,1020.0,0.1,1,0.6249931814566919,0.14183641473061676
5,5,gini,1020.0,0.1,2,0.6593761641642595,0.10934908491617734
5,5,gini,1020.0,0.1,3,0.8808643383761293,0.06239681057900702
5,5,gini,1020.0,0.1,4,0.8507136597212736,0.07909509432280573
5,5,gini,1020.0,0.1,5,0.8293865576714365,0.11296658558054007
5,5,gini,1020.0,0.1,6,0.7651692126204309,0.15002934991426067
5,5,gini,1020.0,0.1,7,0.8088960925097666,0.11261373694500675
5,5,gini,1020.0,0.1,8,0.7756394343710225,0.1435848169311124
5,5,gini,1215.0,0.1,1,0.7790288943973473,0.0665147806233339
5,5,gini,1215.0,0.1,2,0.8034112605909913,0.04686164405500706
5,5,gini,1215.0,0.1,3,0.7960384459988916,0.044351984356682625
5,5,gini,1215.0,0.1,4,0.7843985470065744,0.06353153209935514
5,5,gini,1215.0,0.1,5,0.8234549829657357,0.05148340596072763
